columna1,columna2
0.9378864405118235,-0.5282345585487946
0.25096233442139704,0.03758630480831145
0.05398496334342708,0.2361883734183221
0.665085756786043,-0.8099788662357927
-0.17878116466066218,0.1982521847365418
0.9055324463114561,0.09634586207977949
-0.0707598505229263,0.2955370810973912
-1.0363708288214095,0.3504872141281219
-0.04354433836437434,0.2917470529875669
0.3282267678886312,0.0982297035808912
-0.09987719231122985,-0.2617777664316526
-0.9814946343536125,0.16647965489898003
0.08318255796216995,0.3108014257540018
-0.32230981372147227,0.13257564358764534
0.2541733695967299,0.1537971544429778
-0.057264167676797255,0.42058288629739726
0.015906708608356517,-0.26385059969564983
0.13201744992247236,0.260515780253137
-0.3898784646706829,0.9434711000317634
0.1928574141927273,0.9215841095425296
-0.9351213353358565,0.2988628027586445
-0.8545708126056262,-0.6938994757347237
-0.31493423310147795,0.03594972598379686
-0.0372473526658338,-0.3596311139136603
-0.30614668770059666,-1.0211892229876556
-0.0028202904998746586,-0.3181001950764979
0.08567266384297706,1.0621995015531374
-0.9179817140521793,-0.5907463578439738
-0.8639509598319955,0.6025162440213677
-0.25046793125088834,0.10241994599896204
-0.32164787319546373,0.004237230401303145
0.2867828405441673,0.1732483449742362
-0.7373845884065301,-0.6395701589500233
0.08345791758821658,0.22283511385192215
-0.05186862315943586,0.31611258391966773
0.9286246482309242,-0.2977184266784229
-0.3949496044245031,0.9297982149387082
-0.6376932904228737,-0.8000562078597252
0.2302118705720927,-0.17349223378134018
0.7469388702601569,0.6536608815249313
0.9013545909801582,-0.3241241658599902
1.0288405470158777,0.06562176596506306
-0.0451528404583848,-0.2883714371989233
-0.2516102397568679,-0.18872528026110874
0.8252531831329768,-0.6581016797421527
0.28874739320659254,-0.07599879474498038
0.014751558770184789,-0.32366510550065575
0.03807948289879744,-0.33455697641498305
-0.013099034565055678,-0.3257357654591989
0.31686558420017386,0.9489533092340229
-0.17054484210920778,-0.2987169813542886
0.18975943149603974,0.22782250242925028
-0.13580407294027722,0.24335496984749283
0.5940294315693262,0.7586636557801774
-0.5782652138518894,0.7468612269633541
0.286138474450386,-0.08554533635173403
-1.058909443403118,0.1804850316524692
-0.1631553712055401,0.32649462016961067
0.11443531071452878,0.35008012128574184
0.23686839251691816,-0.19763044755147946
0.2708782478755079,-0.16351339139445079
-0.19723141393440202,0.16134985362685433
-0.03917947277297873,0.23824684185467576
-0.46216275736711016,0.9070762709735478
-0.4286087160100675,0.9657755919557026
0.056776766932520664,-0.25007860003283766
0.034099523428572615,0.31070411217257204
-0.054257874076957646,-0.27490172438993704
0.7970697774443538,0.6061508333082053
0.2530121173114519,-0.19359798341337023
-0.8412468558578676,-0.5216044372056448
-0.9973722999854534,-0.23017415256628962
0.19283285819258716,-0.9403612831596211
0.26266754658781366,-0.004527175794724669
0.20483406893557893,-0.1031929351468922
0.18268701254530872,0.8936007623573052
0.027258172710028762,-1.0105082018262397
0.9716429568508267,0.10216331842394331
-0.6314312887281396,-0.7466067542647309
0.26723350851041877,-0.15311684202107242
-0.7595259361753758,0.6664816365869439
0.5757395759587608,-0.8306701016223803
0.4089846066477806,0.9052550813771333
-0.457598126163435,0.9296943499956158
-0.3550237335300881,-0.08451998484959233
-0.2865622373337026,0.055491949252793216
-0.9691847320890152,0.2613884163698664
-0.006852846769050611,-0.21447058348963943
0.18919742254902797,-0.21233216592520696
0.43663712684729544,0.8701544464193244
0.13059715856573645,-0.29368073728192334
0.8658711363892522,0.46090757810918176
-0.009981242090882716,-1.0301283997221637
0.9994110160438875,0.23305250961405066
0.865119706847548,0.3992452433467261
-0.30507480394862874,-0.06141126990483846
0.13996000064225805,0.9767397508685611
0.7778071393984005,0.3656831205460903
0.7600341014540055,0.5021474901594816
0.2827715912633885,-0.9332634340622256
0.27014146328794375,-0.20457354280423756
0.9343978549671559,0.28606215837737536
0.19208946190426937,0.17444954024068599
0.9410188231943682,-0.1378357585173562
0.8720801364872979,-0.44496779526146607
0.29500870628130277,-0.03059837167742517
0.24232718861514305,-0.04784014230272085
-0.3121113852999692,1.008006522972004
0.15744138393575025,-0.25423678857506
-0.6672075910596309,0.7794921368650419
0.9262803131211959,0.5053311604308336
0.314665647094989,0.16531861628508127
0.776809364124892,-0.5713258059576753
-0.35041623808660116,1.0168056142043096
-0.9977041439700045,-0.30231624325799383
-0.18408505979799583,0.2855977985566377
0.3147041549738915,-0.9065349838252512
-0.15131123410862235,-0.17076102134366217
0.9036018707568017,0.10324620632587465
0.28893397909367097,-0.2549055488966283
-0.45799078833248275,-0.8764381610597564
0.006242898694476527,0.32125708362452415
-0.8793208267505023,-0.3911665221429838
-0.345946012083249,-0.0654582354840961
-0.2167934717221953,0.2828782638559276
-0.4737234863708042,0.8774912447208787
1.0589725606556595,-0.03879720504336146
-0.04695733605505756,1.0676341080561764
0.3361408298923556,0.06950035543966214
-0.029582065284646256,-0.3214588101767961
-0.029226144401096367,-0.2638312905971228
-0.8230202797558964,0.6752987472155642
-0.05647167749809466,-0.23795835239416366
-0.10391801578503194,0.226379926779937
-0.33400946343262344,0.1326978279973749
0.3129287672578125,-0.12420152506112153
0.26488385785904667,-0.010020619892599447
-0.09625528305535885,1.094658352182885
